"KEY_ID","ENDC","CMNTS"
"H-23-AV-TAR-1071","BR_SP_Guaíra_PREDILECTA_2024:01:Yellow | A201:LY | BR_GO_MORRINHOS:Light Yellow | BR_GO_CRISTALINA_FUGINI:Light Yellow | P1MO:LY | BR_GO_CRISTALINA_AGRITER_2024:01:Yellow | P1FU:Y | P1AG:LY","BR_GO_CRISTALINA_AGRITER_2024:01:Top  | BR_GO_CRISTALINA_FUGINI:Top  | P1MO:espiga pesada | A201:15/jan | A201:shorter fatter ear, double ears | P1FU:cs | P1AG:30/01 | A201:WO EHT  | A201:15/01 | P1AG:06/fev"
"H-23-AV-TAR-1072","A203:LY | BR_GO_MORRINHOS:Light Yellow | BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow | BR_SP_Guaíra_PREDILECTA_2024:01:Light Yellow | BR_GO_CRISTALINA_FUGINI:Light Yellow","BR_GO_CRISTALINA_AGRITER_2024:01:Top hybrid  | A203:16/jan"
"H-23-AV-TAR-1073","BR_SP_Guaíra_PREDILECTA_2024:01:Light Yellow | P1FU:LY | P1AG:LY | BR_GO_CRISTALINA_FUGINI:Yellow | BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow | P1MO:LY | A201:LY | BR_GO_MORRINHOS:Light Yellow","BR_GO_CRISTALINA_AGRITER_2024:01:Top  | A201:good plant, WO EHT  | A201:good qual, see CS and other disease, poor stand | P1MO:não colher germinação  | P1AG:06/fev | A201:15/01 | P1AG:01/02 | A201:15/jan"
"H-23-AV-TAR-1081","A203:LY","A203:bar hsc, medium quality  | A203:small ear variable ear height | A203:14/jan"
"H-23-AV-TAR-1082","A203:LY","A203:14/jan"
"H-23-AV-TAR-1083","A203:LY | BR_GO_CRISTALINA_FUGINI:Yellow | BR_GO_MORRINHOS:Yellow | BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow","BR_GO_CRISTALINA_AGRITER_2024:01:Top  | A203:good quality, nice plant, kernels not as deep | A203:14/jan"
"H-23-AV-TAR-1084","A203:LY","A203:small ears | A203:08/jan"
"H-23-AV-TAR-1085","A203:LY","A203:muito duas espigas | A203:variable ears | A203:08/jan"
"H-23-AV-TAR-1090","A203:LY","A203:não colher germinação  | A203:16/jan"
"H-23-AV-TAR-1091","P1AG:LY | A201:LY | P1MO:LY | P1FU:Y","A201:15/01 duas espigas, segunda ruim vai atrapalhar | A201:15/jan | P1AG:04/fev | A201:good quality, poor plant and ear  | P1AG:01/02 | A201:nice ear with good quality, stong plant but CS and multiple ears"
"H-23-AV-TAR-1092","BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow | BR_SP_Guaíra_PREDILECTA_2024:01:Light Yellow | A203:LY | BR_GO_MORRINHOS:Light Yellow | BR_GO_CRISTALINA_FUGINI:Light Yellow","A203:14/jan | A203:ok qual, weak plant | A203:weak plant "
"H-23-AV-TAR-1094","BR_GO_MORRINHOS:Yellow | A201:LY | BR_GO_CRISTALINA_FUGINI:Light Yellow | P1FU:LY | P1MO:LY | BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow | P1AG:LY","BR_GO_CRISTALINA_FUGINI:Top  | A201:good quality, good tip fill, nice plant | P1AG:30/01 | A201:15/01 | A201:good ear, strong Tipfil and quality  | A201:15/jan | P1AG:06/fev"
"H-23-AV-TAR-1095","BR_GO_CRISTALINA_FUGINI:Light Yellow | BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow | BR_SP_Guaíra_PREDILECTA_2024:01:Light Yellow | A203:LY | BR_GO_MORRINHOS:Light Yellow","A203:shallow kernels, nice plant  | A203:14/jan"
"H-23-AV-TAR-1101","A203:LY","A203:good qual, small ear, tip fill, CS | A203:12/jan | A203:good quality "
"H-23-AV-TAR-1105","BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow | BR_GO_CRISTALINA_FUGINI:Light Yellow | A203:LY | BR_GO_MORRINHOS:Light Yellow","A203:12/jan"
"H-23-AV-TAR-1106","A203:LY | BR_GO_CRISTALINA_FUGINI:Light Yellow | BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow | BR_GO_MORRINHOS:Light Yellow","A203:14/jan"
"H-23-AV-TAR-1108","BR_GO_CRISTALINA_FUGINI:Light Yellow | BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow | BR_GO_MORRINHOS:Light Yellow | A203:LY","A203:08/jan | A203:thin pericarp, low sugar"
"H-23-AV-TAR-1109","BR_GO_CRISTALINA_FUGINI:Light Yellow | BR_GO_CRISTALINA_AGRITER_2024:01:Yellow | A203:R | BR_GO_MORRINHOS:Light Yellow","A203:14/jan"
"H-23-AV-TAR-1111","A203:LY","A203:14/jan"
"H-23-AV-TAR-1113","A203:LY | BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow | BR_GO_CRISTALINA_FUGINI:Light Yellow","A203:14/jan"
"H-23-AV-TAR-1114","A201:LY | P1AG:LY | P1FU:LY | P1MO:LY","P1AG:04/fev | A201:15/01 | A201:13/jan | A201:WO EHT  | A201:shorter fatter ear, nice but double ears | P1AG:01/02"
"H-23-AV-TAR-1115","BR_GO_CRISTALINA_FUGINI:Light Yellow | A203:LY | BR_GO_CRISTALINA_AGRITER_2024:01:Yellow | BR_GO_MORRINHOS:Yellow","BR_GO_CRISTALINA_AGRITER_2024:01:Top  | A203:12/jan | A203:good plant; good quality  | A203:thinner pericarp very good sugar good plant | A203:pcm bom hy"
"H-23-AV-TAR-1117","A203:LY","A203:12/jan"
"H-23-AV-TAR-1121","P1AG:LY | P1FU:LY | A201:LY | P1MO:LY","A201:13/jan | P1AG:31/jan | A201:medium plant type  | P1AG:01/02 | A201:15/01 | A201:good qual but tip fill issue, plamt ok"
"H-23-AV-TAR-1122","BR_GO_MORRINHOS:Light Yellow | A201:LY | P1MO:LY | P1AG:LY | P1FU:LY | BR_GO_CRISTALINA_FUGINI:Light Yellow | BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow","BR_GO_CRISTALINA_FUGINI:Doubre top ear  | A201:15/01 | A201:15/jan | A201:large ear good quality, some tip fill, little CS start | A201:good plant type and quality  | P1AG:02/02 verificar espigas defeituosas pode ser manejo  | P1AG:02/fev"
"H-23-AV-TAR-1123","A203:LY","A203:08/jan | A203:Spirku  | A203:deep kernels, CS"
"H-23-AV-TAR-1124","A203:LY","A203:10/jan | A203:poor qual some CS"
"H-23-AV-TAR-1126","A203:LY","A203:10/jan | A203:no sugar"
"H-23-AV-TAR-1133","A203:LY","A203:row count too low but excellent quality (adv inbred) good plant, use fat tester next time | A203:duas espigas | A203:14/jan"
"H-23-AV-TAR-1134","P1MO:LY | A201:LY | P1AG:LY | P1FU:LY","A201:qual ok, strong taper, tip fill poor, CS | A201:medium quality; good plant type  | P1AG:30/01 | P1MO:entra água?? verificar outros locais, planta e espiga bons  | P1AG:31/jan | A201:13/jan | A201:15/01"
"H-23-AV-TAR-1135","A201:LY | P1FU:LY | P1MO:LY | P1AG:LY","A201:hard pericarp, plant is good, husk cover good | P1AG:02/fev | P1MO:planta espetacular, espiga leve | A201:15/jan | P1FU:planta muito boa, espiga muito fraca | A201:15/01 | A201:hard to eat, low sugary  | P1AG:30/01"
"H-23-AV-TAR-1138","A203:LY","A203:bad ear  | A203:qual ok, plant ok ears small | A203:12/jan"
"H-23-AV-TAR-1144","A203:LY","A203:low quality  | A203:10/jan"
"H-23-AV-TAR-1145","P1MO:LY | P1AG:LY | A201:LY | P1FU:LY","A201:15/01 | A201:no sugar, corn stunt really bad on ears. husk cover poor | P1AG:31/jan | P1MO:muito bom sem detalhes  | P1MO:desuniforme  | A201:11/jan | P1AG:01/02 | A201:high sugar, good foliar, WO HSC "
"H-23-AV-TAR-1146","A203:LY","A203:10/jan | A203:very fat ear, good quality little CS"
"H-23-AV-TAR-1147","A203:Bi","A203:bicolor  | A203:08/jan | A203:looks bicolor drop "
"H-23-AV-TAR-1151","A203:LY","A203:08/jan | A203:vorn stunt, sweet"
"H-23-AV-TAR-1152","A203:LY","A203:10/jan"
"H-23-AV-TAR-1155","BR_SP_Guaíra_PREDILECTA_2024:01:Light Yellow | BR_GO_MORRINHOS:Light Yellow | BR_GO_CRISTALINA_AGRITER_2024:01:Yellow | A203:LY | BR_GO_CRISTALINA_FUGINI:Yellow","BR_GO_CRISTALINA_AGRITER_2024:01:Good ear  | A203:10/jan | A203:CS"
"H-23-AV-TAR-1157","A203:LY","A203:12/jan | A203:bicolor, bad quality | A203:good plant and bicolor "
"H-23-AV-TAR-1158","BR_GO_CRISTALINA_FUGINI:Yellow | A203:LY | BR_GO_MORRINHOS:Light Yellow | BR_GO_CRISTALINA_AGRITER_2024:01:Yellow","A203:14/jan"
"H-23-AV-TAR-1164","P1AG:LY | A201:LY | P1MO:LY | P1FU:LY","P1AG:30/01 muita euxesta e cs  | A201:good plant type, attention low stand in plot | A201:flag leaves nice, nice plant, tip fill poor | A201:11/jan | P1AG:31/jan | A201:15/01"
"H-23-AV-TAR-1166","A203:LY","A203:harder pericarp, some Cs poorer stand | A203:ear Spirku  | A203:12/jan"
"H-23-AV-TAR-1171","A203:LY","A203:very deep kernels, good plant | A203:12/jan"
"H-23-AV-TAR-1175","BR_GO_MORRINHOS:Yellow | A203:LY | BR_GO_CRISTALINA_FUGINI:Yellow | BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow","BR_GO_CRISTALINA_AGRITER_2024:01:Top  | A203:good plant, medium quality  | A203:12/jan | A203:hard pericarp, ears high thin plants"
"H-23-AV-TAR-1176","BR_GO_CRISTALINA_FUGINI:Yellow | BR_GO_MORRINHOS:Light Yellow | BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow | A203:LY","A203:12/jan | A203:harder pericarp, good plant | A203:medium quality "
"H-23-AV-TAR-1177","A203:LY | BR_GO_CRISTALINA_AGRITER_2024:01:Yellow | BR_GO_CRISTALINA_FUGINI:Light Yellow | BR_GO_MORRINHOS:Yellow","BR_GO_CRISTALINA_FUGINI:Top  | A203:good plant: medium quality  | A203:low row count, ok  | A203:12/jan"
"H-23-AV-TAR-1178","A203:LY","A203:10/jan | A203:good plant and quality  | A203:poor tip fill harder pericarp"
"H-23-AV-TAR-1183","A203:LY","A203:ok qual, weak plant  | A203:08/jan"
"H-23-AV-TAR-1184","A203:LY","A203:good plant, bad quality  | A203:08/jan | A203:deep kernels shorter ear ok"
"H-23-AV-TAR-1186","A203:LY","A203:qual ok, plant stand not great | A203:Spirku  | A203:14/jan"
"H-23-AV-TAR-1187","P1AG:LY | P1FU:LY | A201:LY | P1MO:LY","P1FU:cs | A201:good pericarp and qual but small ear and jumble row, but very nice plant | A201:15/01 dias espigas, cuidado, verificar melhor  | A201:13/jan | A201:bad ear, small ear  | P1AG:31/jan | P1MO:muito curta | P1AG:30/01 espiga muito curta"
"H-23-AV-TAR-1188","BR_SP_Guaíra_PREDILECTA_2024:01:Light Yellow | BR_GO_CRISTALINA_FUGINI:Light Yellow | A203:LY | BR_GO_MORRINHOS:Light Yellow | BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow | BR_GO_CRISTALINA_FUGINI:Light Yellow","BR_GO_CRISTALINA_AGRITER_2024:01:Same HETGP  | A203:14/jan | A203:good qual, virus or CS"
"H-23-AV-TAR-1189","A201:LY | P1MO:LY | P1AG:LY | P1FU:Y","P1AG:01/02 fileiras irregulares  | A201:nice color, but spotty pollination, nice plant | A201:15/01 | A201:13/jan | P1AG:02/fev | A201:small ear "
"H-23-AV-TAR-1190","BR_GO_MORRINHOS:Light Yellow | A203:LY | BR_SP_Guaíra_PREDILECTA_2024:01:Light Yellow | BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow | BR_GO_CRISTALINA_FUGINI:Light Yellow","BR_GO_CRISTALINA_AGRITER_2024:01:Strong quality | BR_GO_MORRINHOS:Nao colher  | A203:14/jan"
"H-23-AV-TAR-1191","A203:LY","A203:16/jan"
"H-23-AV-TAR-1192","A203:LY","A203:shallow kernels but nice ear ok plant | A203:good plant  | A203:10/jan"
"H-23-AV-TAR-1193","A203:LY","A203:hard pericarp tip fill poor | A203:14/jan | A203:high quality "
"H-23-AV-TAR-1195","A203:LY","A203:08/jan | A203:bad ear and medium quality  | A203:poor eating quality poor stand"
"H-23-AV-TAR-1197","P1AG:LY | P1MO:LY | A201:LY | BR_GO_CRISTALINA_FUGINI:Light Yellow | P1FU:LY | BR_GO_MORRINHOS:Light Yellow | BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow | BR_SP_Guaíra_PREDILECTA_2024:01:Light Yellow","A201:13/jan | P1FU:curta, obs dados, visual na planta bom | P1AG:01/02 | A201:very good qual but jumbled rows, stong plant | P1AG:31/jan | A201:bad ear size  | P1MO:muito bom apesar do tf  | A201:15/01"
"H-23-AV-TAR-1198","A203:LY","A203:good quality; por ear  | A203:good quality small ear | A203:14/jan"
"H-23-AV-TAR-1201","A203:LY","A203:good qual but small ears | A203:weak plant  | A203:08/jan"
"H-23-AV-TAR-1202","A203:LY","A203:14/jan | A203:weak plant | A203:good pericarp, but ear height very tall"
"H-23-AV-TAR-1203","A201:LY | P1MO:LY | BR_GO_MORRINHOS:Yellow | P1FU:Y | P1AG:LY | BR_GO_CRISTALINA_FUGINI:Light Yellow | BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow","BR_GO_CRISTALINA_AGRITER_2024:01:Flaf leafs; WO stalk  | BR_GO_CRISTALINA_FUGINI:Top | P1AG:06/fev | A201:strong plant type  | P1AG:30/01 argentina, melhor que 3767, próximo do 9631 com planta bem melhor | P1MO:espiga boa, ponta ruim algumas aberta | A201:nice color, good qual, very nice plant, recycle inbred | A201:15/01 | P1MO:bom | A201:15/jan"
"H-23-AV-TAR-1206","BR_GO_CRISTALINA_FUGINI:Light Yellow | BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow | A203:Y | BR_GO_MORRINHOS:Yellow","BR_GO_CRISTALINA_AGRITER_2024:01:Double ear  | BR_GO_CRISTALINA_FUGINI:Top  | A203:12/jan"
"H-23-AV-TAR-1208","A203:LY","A203:12/jan"
"H-23-AV-TAR-1209","A201:LY | P1AG:LY | P1MO:LY | BR_GO_CRISTALINA_FUGINI:Yellow | BR_GO_MORRINHOS:Light Yellow | BR_GO_CRISTALINA_AGRITER_2024:01:Yellow | P1FU:Y | BR_SP_Guaíra_PREDILECTA_2024:01:Yellow","A201:small ear, deep kernels, little CA starting | A201:15/jan | P1AG:30/01 | A201:15/01 | A201:good plant and good quality  | P1AG:06/fev"
"H-23-AV-TAR-1211","A203:LY","A203:12/jan"
"H-23-AV-TAR-1212","P1FU:Y | P1MO:LY | P1AG:LY | A201:LY","P1AG:06/fev | A201:WO HSC, plant type medium  | A201:15/jan | P1AG:01/02 | A201:hard pericarp, see some northern | A201:15/01"
"H-23-AV-TAR-1213","A203:LY","A203:14/jan"
"H-23-AV-TAR-1214","A203:LY","A203:12/jan"
"H-23-AV-TAR-1215","A201:LY | P1FU:Y | P1MO:LY | P1AG:LY","P1AG:02/fev | A201:15/jan | A201:15/01 | P1FU:estraga muita espiga demais! | A201:low quality  | P1AG:30/01 | A201:very thin pericarp but no sugar at all, plant very very nice - recycle inbred for plant"
"H-23-AV-TAR-1216","BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow | BR_GO_CRISTALINA_FUGINI:Light Yellow | P1FU:LY | BR_GO_MORRINHOS:Light Yellow | P1AG:LY | A201:LY | BR_SP_Guaíra_PREDILECTA_2024:01:Yellow | P1MO:LY","A201:15/01 | A201:inbred recycle, qual, nice size ear deep kernels, very nice plant | P1AG:04/fev | A201:15/jan | A201:good plant architecture, low EHT; strong quality  | P1AG:02/02"
"H-23-AV-TAR-1218","A201:LY | P1FU:LY | P1MO:LY | P1AG:LY","A201:15/jan | P1MO:curte e tf ruim  | P1AG:30/01 | P1FU:curta | A201:15/01 | A201:small and bad ear, good foliar  | A201:plant type nice strong green, ear short and watch spotty pollination  | P1AG:02/fev"
"H-23-AV-TAR-1219","BR_GO_CRISTALINA_FUGINI:Light Yellow | BR_GO_MORRINHOS:Light Yellow | BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow | BR_SP_Guaíra_PREDILECTA_2024:01:Yellow | A203:LY","A203:14/jan"
"H-23-AV-TAR-1221","BR_SP_Guaíra_PREDILECTA_2024:01:Light Yellow | BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow | BR_GO_CRISTALINA_FUGINI:Yellow | A203:LY | BR_GO_MORRINHOS:Light Yellow","BR_GO_CRISTALINA_AGRITER_2024:01:Top  | A203:14/jan"
"H-23-AV-TAR-1223","A203:LY","A203:ok qual, plant could be better | A203:14/jan | A203:good plant and quality "
"H-23-AV-TAR-1226","P1MO:LY | P1FU:LY | P1AG:LY | A201:LY","P1AG:30/01 | P1AG:31/jan | A201:good quality; good architecture  | A201:harder pericarp, good sugar, very nice plant | P1FU:cs | A201:15/01 | A201:11/jan"
"H-23-AV-TAR-1229","A203:LY","A203:14/jan"
"H-23-AV-TAR-1230","P1MO:Y | P1AG:LY | A201:Y | P1FU:Y","P1MO:bem doce, mas firme.  | P1FU:sadio  | P1AG:31/jan | A201:bad ear; bad KRN | A201:good qual but low row count no kernel depth | A201:11/jan | P1AG:02/02 | A201:15/01"
"H-23-AV-TAR-1231","P1AG:LY | P1MO:LY | A201:LY | P1FU:LY","A201:15/jan | A201:low KRN  | P1AG:04/fev | A201:hard pericarp large kernels, good plant | A201:15/01 | P1MO:bom | P1AG:01/02"
"H-23-AV-TAR-1232","P1AG:Y | P1FU:Y | P1MO:LY | A201:LY","P1AG:02/02 | A201:very good qual, but jumbled rows, poor plant  | A201:good plant, bad ear size  | P1MO:doce, mas firme | A201:11/jan | A201:15/01 | P1AG:31/jan"
"H-23-AV-TAR-1234","P1AG:LY | P1MO:LY | P1FU:LY | A201:LY","P1AG:31/jan | P1AG:01/02 cs  | P1MO:curta | A201:15/01 | A201:very hard pericarp short plant | A201:hard to eat  | A201:15/jan"
"H-23-AV-TAR-1235","BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow | A201:LY | P1MO:LY | P1FU:LY | BR_SP_Guaíra_PREDILECTA_2024:01:Light Yellow | P1AG:LY | BR_GO_CRISTALINA_FUGINI:Light Yellow | BR_GO_MORRINHOS:Light Yellow","A201:15/01 | A201:13/jan | P1AG:02/fev | P1AG:01/02 olhar rendimento sabugao, se não seria fr 4 parcela boa | A201:good plant, WO EHT  | A201:hard pericarp but good sugar, ok plant"
"H-23-AV-TAR-1236","A203:LY","A203:hard pericarp, CS | A203:14/jan | A203:good plant; hard to eat "
"H-23-AV-TAR-1237","A201:LY | P1AG:LY | P1MO:LY | P1FU:LY","P1AG:30/01 cs  | A201:strong plant; good architecture  | A201:not great qual, but deep kernels, some CS | A201:13/jan | P1MO:curta | A201:15/01 excelente porte de planta, obs dados rendimento ? | P1AG:31/jan"
"H-23-AV-TAR-1238","P1MO:LY | BR_GO_CRISTALINA_FUGINI:Light Yellow | BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow | P1AG:LY | A201:LY | BR_SP_Guaíra_PREDILECTA_2024:01:Light Yellow | BR_GO_MORRINHOS:Light Yellow | P1FU:LY","BR_GO_CRISTALINA_FUGINI:Top hybrid  | P1AG:06/fev | A201:15/01 | P1AG:01/02 top, mas parece sabugao, olhar rend. campo ótimo  | A201:very strong taper shape ear, good qual, good plant | A201:good plant and quality, good stalk  | A201:15/jan"
"H-23-AV-TAR-1239","A203:LY","A203:ok qual, but CS | A203:14/jan | A203:good ear "
"H-23-AV-TAR-1240","BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow | A201:LY | BR_GO_MORRINHOS:Light Yellow | P1MO:LY | BR_GO_CRISTALINA_FUGINI:Light Yellow | P1AG:LY | P1FU:LY | BR_SP_Guaíra_PREDILECTA_2024:01:Light Yellow","A201:15/jan | P1AG:02/02 talvez não seja muito produtivo, mas bem espigado, não perde planta e espiga, verificar despalha hsc1 | P1AG:06/fev | A201:17/01 | A201:ok quality, plant very nice dark green | A201:strong plant and quality  | P1MO:espiga não é muito grande, no geral bom planta x espiga"
"H-23-AV-TAR-1241","P1AG:LY | A201:LY | P1MO:LY | P1FU:LY","P1AG:01/02 | A201:good qual, tip fill issue, poor stand | P1AG:31/jan | A201:15/01 | P1MO:cs bastante  | A201:strong plant  | A201:13/jan"
"H-23-AV-TAR-1242","BR_GO_MORRINHOS:Light Yellow | A203:LY | BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow | BR_SP_Guaíra_PREDILECTA_2024:01:Light Yellow | BR_GO_CRISTALINA_FUGINI:Light Yellow","BR_GO_CRISTALINA_FUGINI:Top  | BR_GO_CRISTALINA_AGRITER_2024:01:Top  | A203:ok qua | A203:14/jan"
"H-23-AV-TAR-1243","P1MO:LY | BR_GO_CRISTALINA_FUGINI:Light Yellow | P1AG:LY | BR_GO_MORRINHOS:Light Yellow | BR_SP_Guaíra_PREDILECTA_2024:01:Light Yellow | P1FU:LY | A201:LY | BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow","P1AG:02/02 | A201:good ear, good KRN; good quality  | A201:15/01 | A201:goood qual, tip fill a little, plant ok | A201:15/jan | P1AG:02/fev"
"H-23-AV-TAR-1245","P1MO:LY | P1AG:LY | A201:LY | P1FU:Y","A201:good quality, good foliar  | A201:15/01 | P1AG:01/02 | P1AG:31/jan | A201:good color and qual, but poor tip fill, little CS | A201:11/jan"
"H-23-AV-TAR-1248","A201:LY | P1FU:LY | P1AG:LY | P1MO:LY","A201:15/01 | P1AG:31/jan | A201:11/jan | A201:thinner ear, less kernel depth, good husk cover good plant | A201:WO Spirku  | P1FU:bem espigado | P1AG:30/01"
"H-23-AV-TAR-1249","A201:LY | P1FU:LY | P1AG:LY | P1MO:LY","A201:plant type excellent, large ear deep kernels | P1AG:02/fev | P1MO:ponta aberta | A201:strong plant type  | P1AG:01/02 colmo duvidoso  | A201:15/jan | A201:15/01"
"H-23-AV-TAR-1251","A203:LY","A203:10/jan | A203:jumbled rows | A203:tender but medium sugar "
"H-23-AV-TAR-1252","BR_SP_Guaíra_PREDILECTA_2024:01:Light Yellow | A203:LY | BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow | BR_GO_MORRINHOS:Light Yellow | BR_GO_CRISTALINA_FUGINI:Light Yellow","A203:strong plant and good  quality  | A203:deep kernels, tip fill, nice plants | A203:14/jan"
"H-23-AV-TAR-1254","A203:LY","A203:good plant and good quality  | A203:10/jan | A203:good quality, plamt could be better"
"H-23-AV-TAR-1255","A203:LY","A203:very nice pericarp and sugar, med ear weaker plant | A203:14/jan"
"H-23-AV-TAR-1256","A203:Y","A203:CS susceptible  | A203:08/jan | A203:todas duas espigas, cuidado"
"H-23-AV-TAR-1258","BR_GO_MORRINHOS:Yellow | BR_SP_Guaíra_PREDILECTA_2024:01:Light Yellow | A203:LY | BR_GO_CRISTALINA_FUGINI:Light Yellow | BR_GO_CRISTALINA_AGRITER_2024:01:Yellow","BR_GO_CRISTALINA_FUGINI:Double ear  | A203:good sugar, pericarp ok | A203:08/jan | A203:very high sugary and pericarp; good plant "
"H-23-AV-TAR-1259","A203:LY","A203:nice plant ok qual | A203:12/jan"
"H-23-AV-TAR-1260","A203:LY","A203:qual not great, plant strong | A203:14/jan"
"H-23-AV-TAR-1261","A203:LY","A203:good plant , good quality  | A203:12/jan | A203:good plant good qual"
"H-23-AV-TAR-1262","A203:LY","A203:14/jan"
"H-23-AV-TAR-1264","A203:LY","A203:shallow kernels, CS | A203:10/jan"
"H-23-AV-TAR-1265","A203:LY","A203:12/jan | A203:harder pericarp, poor plant | A203:very weak plant "
"H-23-AV-TAR-1266","A203:LY","A203:muito duas espigas | A203:good quality; medium plant  | A203:medium pericarp  | A203:12/jan"
"H-23-AV-TAR-1267","P1AG:LY | P1MO:LY | P1FU:LY | A201:LY","A201:hard pericarp, plant ok no kernel depth | P1AG:31/jan | P1AG:01/02 euxesta em algumas  | P1MO:curta | A201:WO HSC  | A201:15/01 | A201:11/jan"
"H-23-AV-TAR-1268","P1AG:LY | A201:LY | P1FU:LY | P1MO:LY","A201:15/jan | P1MO:não colher germinação  | A201:17/01 | P1AG:01/02 | P1AG:04/fev | A201:poor plant, hard pericarp | A201:hard to eat "
"H-23-AV-TAR-1269","A203:LY","A203:08/jan"
"H-23-AV-TAR-1270","A203:LY","A203:hard pericarp, not deep kernels | A203:10/jan"
"H-23-AV-TAR-1271","A203:LY","A203:not deep kernels | A203:08/jan"
"H-23-AV-TAR-1272","A203:LY","A203:12/jan"
"H-23-AV-TAR-1273","A203:LY","A203:tender and medium sugar  | A203:08/jan | A203:poor tip fill, lots sugar small ear"
"H-23-AV-TAR-1274","A203:LY","A203:good quality | A203:poor qual, CS | A203:08/jan"
"H-23-AV-TAR-1275","BR_GO_CRISTALINA_FUGINI:Light Yellow | P1AG:Bi | BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow | BR_SP_Guaíra_PREDILECTA_2024:01:Light Yellow | P1FU:LY | BR_GO_MORRINHOS:Light Yellow | A201:LY | P1MO:LY","A201:pericarp ok, poor tip fill, good plant | P1AG:31/jan | A201:15/01 | P1FU:planta e arquitetura muito bom, ponta espiga não muito boa  | A201:15/jan | P1AG:30/01 | A201:strong plant and quality "
"H-23-AV-TAR-1276","BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow | BR_SP_Guaíra_PREDILECTA_2024:01:Light Yellow | BR_GO_CRISTALINA_FUGINI:Light Yellow | A203:LY | BR_GO_MORRINHOS:Light Yellow","BR_GO_CRISTALINA_AGRITER_2024:01:Cs and double ear  | A203:08/jan | A203:no sugar, nice plant"
"H-23-AV-TAR-1277","P1AG:LY | A201:LY | P1FU:LY | P1MO:LY","A201:good plant diseases packager  | A201:harder pericarp | A201:15/jan | P1AG:01/02 ponta exposta  | P1AG:02/fev | A201:15/01"
"H-23-AV-TAR-1278","BR_GO_CRISTALINA_FUGINI:Light Yellow | BR_SP_Guaíra_PREDILECTA_2024:01:Light Yellow | BR_GO_CRISTALINA_AGRITER_2024:01:Light Yellow | P1FU:LY | P1AG:LY | P1MO:LY | A201:LY | BR_GO_MORRINHOS:Light Yellow","BR_GO_CRISTALINA_AGRITER_2024:01:Top  | BR_GO_CRISTALINA_FUGINI:Top  | P1AG:31/jan | A201:medium quality; low stand  | P1AG:30/01 | A201:good qual, deep kernels, can see CS and germ issue | A201:15/01 | P1MO:bom de profundidade  | A201:11/jan"
